ta,tr,rh,vel_r,vel,clo_d,clo,activity_60,age,gender,thermal_sensation,pmv,thermal_comfort,ppd
fan,window,door,heater,t_out,rh_out,t_out_isd,rh_out_isd,set,pmv,ppd,pmv_ce,ppd_ce,t_mot_isd
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,1,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,1,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,1,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,1,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,1,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,1,,30.05,,28.881944444444443,76.7973945548866,,,,,,27.6
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,30.35,,29.291666666666668,73.90754897793587,,,,,,28
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,30.554166666666667,70.41822667926188,,,,,,28.7
,0,0,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,0,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,0,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,0,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,0,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,0,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,0,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,0,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,0,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,0,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,0,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,0,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,0,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,0,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,0,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,0,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,1,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,1,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,1,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,1,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,1,,31.35,,29.72361111111111,72.90069363347631,,,,,,29.1
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,28.25,,28.2125,79.15323122054374,,,,,,28.2
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,,,29.841666666666665,72.25276430879089,,,,,,29.4
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,30,,29.6875,71.26721980526962,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,,,28.78611111111111,79.05726569273985,,,,,,29.5
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,26.05,,25.39305555555556,93.41280805310484,,,,,,26.8
,0,0,,27.9,,27.48472222222222,79.74853546571205,,,,,,26.6
,0,0,,27.9,,27.48472222222222,79.74853546571205,,,,,,26.6
,0,0,,27.9,,27.48472222222222,79.74853546571205,,,,,,26.6
,0,0,,27.9,,27.48472222222222,79.74853546571205,,,,,,26.6
,0,0,,27.9,,27.48472222222222,79.74853546571205,,,,,,26.6
,0,0,,27.9,,27.48472222222222,79.74853546571205,,,,,,26.6
,0,0,,27.9,,27.48472222222222,79.74853546571205,,,,,,26.6
,0,0,,27.9,,27.48472222222222,79.74853546571205,,,,,,26.6
,0,0,,27.9,,27.48472222222222,79.74853546571205,,,,,,26.6
,0,0,,27.9,,27.48472222222222,79.74853546571205,,,,,,26.6
